ID,VL_FATU,VL_SLDO,DT_ABRT,DS_CNAE,DT_REFE,IDADE_EMPRESA,VL_PAGAMENTOS,QT_PAGAMENTOS,VL_RECEBIMENTOS,QT_RECEBIMENTOS,CLUSTER,MOMENTO_VIDA,CENTRALIDADE,NIVEL_DEPENDENCIA,SCORE_RISCO,PROJECAO_RECEBIMENTO
CNPJ_02141,16542304,498132,2003-07-19,Fabricação de automóveis,2025-01-31,21.53867214236824,6144.0,12.0,0.0,0.0,0,Consolidada,0.00044449383264807203,0.3994140625,18,0.0
CNPJ_02142,329818,27160,2018-02-11,Produção de ferro-gusa,2025-01-31,6.97056810403833,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,26,0.0
CNPJ_02143,2873530,58113,2017-12-21,Construção de rodovias,2025-01-31,7.112936344969199,6663.0,6.0,1953.0,2.0,1,Pequeno Porte,0.00044449383264807203,0.6932312772024614,56,1206.3020948180817
CNPJ_02144,2329770,206060,2021-05-01,Hotéis e pousadas,2025-01-31,3.753593429158111,5080671.0,125.0,540122.0,18.0,1,Pequeno Porte,0.005222802533614846,0.38300050729279683,28,267620.6
CNPJ_02145,179691,26195,2023-07-21,Defesa nacional,2025-01-31,1.5331964407939767,1507.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,59,0.0
CNPJ_02146,176802,6760,2023-09-06,Engenharia civil,2025-01-31,1.404517453798768,64.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,59,0.0
CNPJ_02147,1166271,-26360,2019-02-03,Televisão por assinatura,2025-01-31,5.993155373032169,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,67,0.0
CNPJ_02148,432208,-31777,2021-11-17,Produção de alumínio,2025-01-31,3.2060232717316905,25.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,0.0
CNPJ_02149,2564879,-234978,2015-11-26,Construção de rodovias,2025-01-31,9.182751540041068,3729.0,12.0,0.0,0.0,1,Pequeno Porte,0.00044449383264807203,0.3277017967283454,65,0.0
CNPJ_02150,2649621,-142528,2021-09-27,Consultoria empresarial,2025-01-31,3.345653661875428,304648.0,24.0,23770.0,1.0,1,Pequeno Porte,0.001000111123458162,1.0,98,23770.0
CNPJ_02151,2914526,258907,2021-07-18,Obras de infraestrutura elétrica,2025-01-31,3.540041067761807,0.0,0.0,443.0,3.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,156.79999999999998
CNPJ_02152,151231,14407,2020-08-12,Fabricação de caminhões e ônibus,2025-01-31,4.470910335386721,215857.0,39.0,99424.0,15.0,1,Pequeno Porte,0.00222246916324036,0.2321169938847763,28,26969.2
CNPJ_02153,13292314,1131273,2004-08-17,Produção de ferro-gusa,2025-01-31,20.45722108145106,11702.0,6.0,6309.0,3.0,0,Consolidada,0.000333370374486054,1.0,49,1628.6
CNPJ_02154,16751273,-1415608,2012-04-11,Hotéis e pousadas,2025-01-31,12.80766598220397,31.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,93,0.0
CNPJ_02155,2455888,92666,2020-05-11,Comércio varejista de combustíveis,2025-01-31,4.725530458590007,1449205.0,81.0,504050.0,23.0,1,Pequeno Porte,0.00444493832648072,0.1545263366729491,27,131381.19999999998
CNPJ_02156,1150315,-66787,2020-11-24,Atividades hospitalares,2025-01-31,4.186173853524983,731592.0,57.0,304859.0,18.0,1,Pequeno Porte,0.003222580286698522,0.1959135206767719,68,134902.9
CNPJ_02157,562530,-40060,2019-07-29,Administração pública,2025-01-31,5.51129363449692,39368.0,13.0,8165.0,3.0,1,Pequeno Porte,0.000666740748972108,1.0,97,2168.5
CNPJ_02158,1648659,-151929,2020-11-25,Montagem industrial,2025-01-31,4.183436002737851,10015.0,6.0,235.0,1.0,1,Pequeno Porte,0.000333370374486054,1.0,98,235.0
CNPJ_02159,266973,-28100,2021-05-17,Planos de saúde,2025-01-31,3.7097878165639973,4939.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,0.0
CNPJ_02160,10348128,-617556,2018-10-12,Engenharia civil,2025-01-31,6.30527036276523,0.0,0.0,16.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,16.0
CNPJ_02161,155926,8642,2022-08-13,Comércio atacadista de bebidas,2025-01-31,2.4695414099931554,291259.0,27.0,111288.0,16.0,1,Pequeno Porte,0.0016668518724302702,0.35002875422327656,28,30462.3
CNPJ_02162,155467016,-7635669,2001-03-05,Administração pública,2025-01-31,23.90965092402464,40004006.0,413.0,0.0,0.0,3,Em Crescimento,0.014890543393710412,0.03409503538220647,47,0.0
CNPJ_02163,58722551,-2952387,2006-05-19,Extração de minério de ferro,2025-01-31,18.704996577686515,0.0,0.0,0.0,0.0,0,Consolidada,0.0,0.0,56,0.0
CNPJ_02164,1094548,59985,2018-02-24,Atividades hospitalares,2025-01-31,6.934976043805612,4994.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.5272326792150581,56,0.0
CNPJ_02165,986284,-64645,2016-01-02,Construção de barragens,2025-01-31,9.08145106091718,25.0,1.0,25.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,96,25.0
CNPJ_02166,946201,60298,2020-10-01,Consultoria empresarial,2025-01-31,4.334017796030117,10003919.0,221.0,3650469.0,60.0,3,Em Crescimento,0.011001222358039783,0.0839073006783512,28,1349871.7
CNPJ_02167,105737,-8681,2022-07-25,Padaria e confeitaria,2025-01-31,2.521560574948665,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,69,0.0
CNPJ_02168,8293379,-825797,2012-12-23,Comércio varejista de combustíveis,2025-01-31,12.106776180698152,11525.0,6.0,17944.0,4.0,1,Pequeno Porte,0.00044449383264807203,0.8017353579175704,94,5664.799999999999
CNPJ_02169,162729,-12602,2022-03-31,Hotéis e pousadas,2025-01-31,2.839151266255989,44881.0,9.0,0.0,0.0,1,Pequeno Porte,0.000333370374486054,0.4284441077516098,68,0.0
CNPJ_02170,19143446,-2637599,2021-07-07,Comércio atacadista de alimentos,2025-01-31,3.57015742642026,11620.0,7.0,3935.0,3.0,1,Pequeno Porte,0.00044449383264807203,1.0,97,2066.2
CNPJ_02171,261730,19117,2019-09-25,Consultoria empresarial,2025-01-31,5.352498288843258,39.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,0.0
CNPJ_02172,39412848,1386255,1994-03-16,Fabricação de caminhões e ônibus,2025-01-31,30.88021902806297,51.0,1.0,0.0,0.0,0,Consolidada,0.00011112345816201801,1.0,42,0.0
CNPJ_02173,131181,4164,2020-04-11,Defesa nacional,2025-01-31,4.80766598220397,271.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_02174,41505969,1585675,2001-11-23,Telecomunicações sem fio,2025-01-31,23.189596167008897,0.0,0.0,45.0,1.0,0,Consolidada,0.00011112345816201801,1.0,46,45.0
CNPJ_02175,35766064,910805,1994-05-23,Extração de minério de ferro,2025-01-31,30.694045174537987,263157.0,24.0,6950.0,1.0,0,Consolidada,0.001000111123458162,1.0,42,6950.0
CNPJ_02176,56491440,-1212440,1995-04-09,Administração pública,2025-01-31,29.815195071868583,18887.0,10.0,16273.0,9.0,0,Consolidada,0.000666740748972108,0.5801344840366389,81,4740.5
CNPJ_02177,10194412,505419,2011-03-22,Obras de infraestrutura elétrica,2025-01-31,13.86447638603696,4175.0,3.0,10847.0,9.0,1,Pequeno Porte,0.00044449383264807203,1.0,52,3842.7
CNPJ_02178,97145,-3879,2023-02-06,Correios e entregas expressas,2025-01-31,1.9849418206707734,32.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,0.0
CNPJ_02179,1440396,-73189,2021-05-04,Cultivo de soja,2025-01-31,3.7453798767967146,4833.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,0.0
CNPJ_02180,1071247,86394,2018-02-10,Engenharia civil,2025-01-31,6.973305954825462,161257.0,18.0,23533.0,4.0,1,Pequeno Porte,0.0008889876652961441,0.9661326647686228,56,5071.0
CNPJ_02181,18737575,-581494,2017-03-22,Obras de infraestrutura elétrica,2025-01-31,7.863107460643395,1274.0,3.0,31.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,95,31.0
CNPJ_02182,2836451,-177879,2014-03-14,Correios e entregas expressas,2025-01-31,10.885694729637235,12919.0,9.0,10027.0,8.0,1,Pequeno Porte,0.0007778642071341261,0.44562272621719945,64,3994.0999999999995
CNPJ_02183,11321924,135345,2010-02-14,Comércio atacadista de tecidos,2025-01-31,14.962354551676933,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,22,0.0
CNPJ_02184,4191123,-228508,2019-02-03,Serviços de tecnologia da informação,2025-01-31,5.993155373032169,0.0,0.0,19.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,19.0
CNPJ_02185,78959715,-5665454,1996-06-24,Fabricação de móveis,2025-01-31,28.605065023956193,15697020.0,226.0,1342458.0,29.0,2,Grande Porte,0.009556617401933549,0.1732843783567158,50,503190.1
CNPJ_02186,20791951,-1218452,2005-07-11,Comércio varejista de combustíveis,2025-01-31,19.55920602327173,0.0,0.0,0.0,0.0,0,Consolidada,0.0,0.0,59,0.0
CNPJ_02187,27760645,2473253,2011-06-30,Hotéis e pousadas,2025-01-31,13.59069130732375,211.0,3.0,101.0,1.0,0,Consolidada,0.00022224691632403602,1.0,51,101.0
CNPJ_02188,174722,-14159,2023-10-01,Fabricação de móveis,2025-01-31,1.3360711841204653,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,69,0.0
CNPJ_02189,19535636,-794507,2005-01-01,Telecomunicações sem fio,2025-01-31,20.082135523613964,40579.0,18.0,0.0,0.0,0,Consolidada,0.000666740748972108,0.2608245644298775,59,0.0
CNPJ_02190,2353585,-225976,2017-04-08,Fabricação de móveis,2025-01-31,7.816563997262149,0.0,0.0,93.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,96,93.0
CNPJ_02191,1713588,207244,2021-05-25,Produção cinematográfica,2025-01-31,3.6878850102669403,18732.0,12.0,4079.0,1.0,1,Pequeno Porte,0.00055561729081009,1.0,58,4079.0
CNPJ_02192,904018,83287,2020-07-03,Cultivo de milho,2025-01-31,4.5804243668720055,7298.0,7.0,0.0,0.0,1,Pequeno Porte,0.000333370374486054,0.6045491915593313,58,0.0
CNPJ_02193,99776,-5862,2019-07-03,Televisão por assinatura,2025-01-31,5.582477754962355,184.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,97,0.0
CNPJ_02194,148813,-2347,2020-06-26,Armazenamento geral,2025-01-31,4.59958932238193,131814.0,21.0,60965.0,6.0,1,Pequeno Porte,0.0012223580397821981,0.3919297957844665,68,12466.9
CNPJ_02195,2833611,-179467,2015-06-14,Cultivo de trigo,2025-01-31,9.634496919917865,2873.0,6.0,1312.0,2.0,1,Pequeno Porte,0.00044449383264807203,0.9123475609756098,95,11.048454469507101
CNPJ_02196,13395556,-993714,2012-11-22,Restaurantes e similares,2025-01-31,12.191649555099247,2632044.0,60.0,0.0,0.0,1,Pequeno Porte,0.00222246916324036,0.12485087635313087,63,0.0
CNPJ_02197,253129,-18049,2022-08-28,Seguros de vida,2025-01-31,2.428473648186174,6737883.0,173.0,5993825.0,104.0,1,Pequeno Porte,0.011334592732525836,0.05728645731231726,69,2111649.5
CNPJ_02198,229042,-1751,2020-09-26,Correios e entregas expressas,2025-01-31,4.347707049965777,2165.0,6.0,1751.0,3.0,1,Pequeno Porte,0.000333370374486054,1.0,98,277.59999999999997
CNPJ_02199,125926003,11922221,2009-03-04,Transporte ferroviário de carga,2025-01-31,15.912388774811772,38.0,2.0,0.0,0.0,0,Consolidada,0.00022224691632403602,0.631578947368421,43,0.0
CNPJ_02200,2587638,231306,2020-10-27,Atividades hospitalares,2025-01-31,4.262833675564682,843.0,4.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.8754448398576512,58,0.0
CNPJ_02201,1463136,-13607,2022-10-22,Cultivo de arroz,2025-01-31,2.2778918548939084,0.0,0.0,31.0,2.0,1,Pequeno Porte,0.00022224691632403602,0.6129032258064516,99,7.578947368421052
CNPJ_02202,706666,31269,2020-02-01,Padaria e confeitaria,2025-01-31,4.999315537303217,905200.0,55.0,159397.0,13.0,1,Pequeno Porte,0.002555839537726414,0.46411162067040157,27,49006.0
CNPJ_02203,149563,7089,2019-04-24,Comércio atacadista de calçados,2025-01-31,5.774127310061601,29847.0,18.0,5217.0,6.0,1,Pequeno Porte,0.0008889876652961441,0.6083956296722254,57,1875.5
CNPJ_02204,62950950,6006250,2009-08-23,Comércio atacadista de medicamentos,2025-01-31,15.441478439425051,0.0,0.0,0.0,0.0,0,Consolidada,0.0,0.0,17,0.0
CNPJ_02205,126288,-11762,2021-11-03,Correios e entregas expressas,2025-01-31,3.24435318275154,211.0,3.0,107.0,3.0,1,Pequeno Porte,0.00022224691632403602,1.0,98,53.5
CNPJ_02206,12673008,654665,2018-04-26,Educação superior,2025-01-31,6.767967145790554,2555.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.6665362035225049,56,0.0
CNPJ_02207,19671119,1374121,2016-03-22,Cultivo de soja,2025-01-31,8.862422997946611,14335.0,9.0,0.0,0.0,1,Pequeno Porte,0.000333370374486054,0.34028601325427277,24,0.0
CNPJ_02208,232961,-645,2022-12-21,Fabricação de produtos químicos,2025-01-31,2.113620807665982,0.0,0.0,9218.0,4.0,1,Pequeno Porte,0.00022224691632403602,0.9988066825775657,99,4969.299999999999
CNPJ_02209,237825,14487,2019-05-31,Cultivo de milho,2025-01-31,5.672826830937714,936394.0,69.0,839473.0,36.0,1,Pequeno Porte,0.004111567951994666,0.18190936456562629,27,276487.69999999995
CNPJ_02210,13010090,-673345,2014-12-03,Cultivo de trigo,2025-01-31,10.16290212183436,267.0,3.0,389.0,4.0,1,Pequeno Porte,0.000333370374486054,1.0,94,156.2
CNPJ_02211,2215438,-167720,2022-10-22,Comércio atacadista de tecidos,2025-01-31,2.2778918548939084,11535.0,6.0,11189.0,6.0,1,Pequeno Porte,0.000666740748972108,0.6009473590133166,99,7032.599999999999
CNPJ_02212,791191,5206,2020-04-25,Administração pública,2025-01-31,4.769336071184121,0.0,0.0,193.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,193.0
CNPJ_02213,145487,3718,2022-12-15,Distribuição de energia elétrica,2025-01-31,2.130047912388775,350.0,4.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.7942857142857143,59,0.0
CNPJ_02214,109992416,-1305614,2000-08-17,Construção de barragens,2025-01-31,24.45722108145106,168673.0,21.0,471637.0,41.0,0,Consolidada,0.002666962995888432,0.21892656204608918,50,122720.19999999998
CNPJ_02215,590108,50408,2019-08-24,Administração pública,2025-01-31,5.4401095140314855,0.0,0.0,955.0,3.0,1,Pequeno Porte,0.00011112345816201801,1.0,57,356.09999999999997
CNPJ_02216,638001,11309,2017-12-13,Produção cinematográfica,2025-01-31,7.134839151266256,4152.0,6.0,0.0,0.0,1,Pequeno Porte,0.00022224691632403602,0.6582369942196532,56,0.0
CNPJ_02217,363188,-43112,2021-05-13,Cultivo de trigo,2025-01-31,3.7207392197125255,127.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,98,0.0
CNPJ_02218,28861742,-1406294,2019-06-07,Cultivo de arroz,2025-01-31,5.653661875427789,7376.0,16.0,0.0,0.0,1,Pequeno Porte,0.000666740748972108,0.31453362255965295,65,0.0
CNPJ_02219,25817268,-118321,2009-03-04,Comércio atacadista de alimentos,2025-01-31,15.912388774811772,0.0,0.0,134.0,2.0,0,Consolidada,0.00022224691632403602,0.6940298507462687,90,134.0
CNPJ_02220,2226656,104648,2015-01-08,Defesa nacional,2025-01-31,10.064339493497604,231152.0,21.0,242864.0,18.0,1,Pequeno Porte,0.001889098788754306,0.2278394492390803,25,70891.2
CNPJ_02221,260950,-14712,2022-01-19,Fabricação de automóveis,2025-01-31,3.033538672142368,248.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,0.0
CNPJ_02222,139919,-19441,2022-09-22,Telecomunicações sem fio,2025-01-31,2.3600273785078714,0.0,0.0,30.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,99,30.0
CNPJ_02223,8450328,290684,2008-09-14,Construção de barragens,2025-01-31,16.380561259411362,4871.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,51,0.0
CNPJ_02224,131037,-5679,2021-02-14,Televisão por assinatura,2025-01-31,3.9616700889801506,4643.0,18.0,1473.0,5.0,1,Pequeno Porte,0.001000111123458162,0.6911065852002716,98,535.0999999999999
CNPJ_02225,77419,5270,2021-03-03,Produção cinematográfica,2025-01-31,3.915126625598905,9.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,0.0
CNPJ_02226,14237722,1114242,2010-11-15,Hotéis e pousadas,2025-01-31,14.212183436002737,477.0,3.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,52,0.0
CNPJ_02227,299182,28867,2023-01-27,Construção de barragens,2025-01-31,2.0123203285420943,5635.0,6.0,2835.0,4.0,1,Pequeno Porte,0.00044449383264807203,0.7689594356261023,59,622.5
CNPJ_02228,218988,-21499,2023-09-25,Extração de minério de ferro,2025-01-31,1.352498288843258,993268.0,85.0,148909.0,7.0,1,Pequeno Porte,0.003444827203022558,0.5126889576855663,99,69621.2
CNPJ_02229,178645672,-2954661,2004-07-21,Fabricação de papel,2025-01-31,20.531143052703626,3963990.0,104.0,242310.0,10.0,2,Grande Porte,0.004222691410156684,0.5179274483100161,77,85857.29999999999
CNPJ_02230,1302662,-127444,2016-07-11,Restaurantes e similares,2025-01-31,8.558521560574949,20554.0,9.0,6707.0,4.0,1,Pequeno Porte,0.00055561729081009,0.5887878336066796,96,3492.7
CNPJ_02231,24367163,133604,2021-10-22,Distribuição de energia elétrica,2025-01-31,3.277207392197125,0.0,0.0,128.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,128.0
CNPJ_02232,138965143,64399,2003-10-15,Padaria e confeitaria,2025-01-31,21.297741273100616,9008.0,6.0,0.0,0.0,0,Consolidada,0.00022224691632403602,0.5995781527531083,39,0.0
CNPJ_02233,8292915,169724,2008-12-05,Cultivo de trigo,2025-01-31,16.15605749486653,0.0,0.0,48.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,51,48.0
CNPJ_02234,42498507,2966,2002-10-26,Cultivo de milho,2025-01-31,22.26694045174538,16781.0,9.0,78.0,1.0,0,Consolidada,0.00044449383264807203,1.0,46,78.0
CNPJ_02235,230146,-30294,2020-09-21,Administração pública,2025-01-31,4.361396303901437,92816.0,27.0,18276.0,6.0,1,Pequeno Porte,0.0012223580397821981,0.6027029984679361,98,6033.999999999999
CNPJ_02236,1725607,-22513,2019-05-28,Construção de edifícios,2025-01-31,5.68104038329911,2989362.0,76.0,1287574.0,38.0,1,Pequeno Porte,0.004333814868318703,0.14923491776006662,67,445446.9
CNPJ_02237,157352662,-10645297,2003-01-30,Comércio atacadista de tecidos,2025-01-31,22.0041067761807,22186.0,6.0,0.0,0.0,2,Grande Porte,0.00022224691632403602,0.5534571351302623,78,0.0
CNPJ_02238,22257335,988897,2012-06-13,Comércio atacadista de calçados,2025-01-31,12.635181382614647,338.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,52,0.0
CNPJ_02239,2184693,-136528,2017-12-26,Educação superior,2025-01-31,7.099247091033539,2618.0,4.0,8829.0,7.0,1,Pequeno Porte,0.00055561729081009,0.8430099312452254,96,3797.0999999999995
CNPJ_02240,161994,-177,2023-01-04,Comércio atacadista de medicamentos,2025-01-31,2.0752908966461328,5005.0,6.0,3461.0,6.0,1,Pequeno Porte,0.00044449383264807203,0.7347587402484831,99,1198.6
CNPJ_02241,1288082,52583,2022-04-03,Construção de barragens,2025-01-31,2.830937713894593,4796.0,9.0,2916.0,6.0,1,Pequeno Porte,0.00055561729081009,0.5390946502057613,58,1059.1
CNPJ_02242,17752102,2200205,2003-07-12,Fabricação de caminhões e ônibus,2025-01-31,21.557837097878167,5009.0,6.0,0.0,0.0,0,Consolidada,0.00022224691632403602,0.5160710720702735,48,0.0
CNPJ_02243,61887,1228,2023-11-08,Hotéis e pousadas,2025-01-31,1.2320328542094456,0.0,0.0,461.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,59,461.0
CNPJ_02244,120566,1445,2022-12-04,Transporte ferroviário de carga,2025-01-31,2.1601642710472277,101.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,59,0.0
CNPJ_02245,2236956,-198967,2015-06-06,Comércio atacadista de tecidos,2025-01-31,9.656399726214921,1103.0,3.0,162.0,1.0,1,Pequeno Porte,0.00022224691632403602,1.0,95,162.0
CNPJ_02246,971782,-95127,2015-07-07,Produção de ferro-gusa,2025-01-31,9.571526351813826,0.0,0.0,1066.0,3.0,1,Pequeno Porte,0.00011112345816201801,1.0,95,519.8
CNPJ_02247,2896714,-4976,2020-10-21,Saneamento básico,2025-01-31,4.2792607802874745,753228.0,54.0,519847.0,30.0,1,Pequeno Porte,0.0035559506611845763,0.18662798861972849,68,156634.1
CNPJ_02248,27063141,-1696853,2014-10-03,Armazenamento geral,2025-01-31,10.329911019849419,7099.0,7.0,8677.0,4.0,1,Pequeno Porte,0.00055561729081009,0.6631919988730807,93,916.0999999999999
CNPJ_02249,222531,8983,2023-04-18,Administração pública,2025-01-31,1.7905544147843941,1649.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,59,0.0
CNPJ_02250,2433088,76481,2021-10-09,Fabricação de automóveis,2025-01-31,3.3127994524298425,0.0,0.0,55.0,1.0,1,Pequeno Porte,0.00011112345816201801,1.0,58,55.0
CNPJ_02251,283005,19379,2023-08-02,Educação superior,2025-01-31,1.5003422313483916,0.0,0.0,126.0,2.0,1,Pequeno Porte,0.00022224691632403602,0.6428571428571429,59,145.8
CNPJ_02252,2665428,12034,2019-06-03,Construção de barragens,2025-01-31,5.664613278576318,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,27,0.0
CNPJ_02253,1372078,-9410,2019-03-04,Fabricação de papel,2025-01-31,5.9137577002053385,4637721.0,146.0,0.0,0.0,1,Pequeno Porte,0.005333925991776864,0.05591259155089321,67,0.0
CNPJ_02254,243862,18165,2020-06-06,Extração de minério de ferro,2025-01-31,4.654346338124572,428.0,3.0,78.0,2.0,1,Pequeno Porte,0.000333370374486054,1.0,58,18.75
CNPJ_02255,956675,-36791,2017-07-30,Construção de rodovias,2025-01-31,7.507186858316222,14118.0,6.0,9381.0,3.0,1,Pequeno Porte,0.000333370374486054,1.0,96,6054.3
CNPJ_02256,2679419,263102,2016-07-08,Fabricação de automóveis,2025-01-31,8.566735112936344,505.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,56,0.0
CNPJ_02257,1527036,105743,2015-08-28,Televisão por assinatura,2025-01-31,9.429158110882957,6530.0,6.0,3141.0,4.0,1,Pequeno Porte,0.00044449383264807203,0.7851002865329513,55,833.4
CNPJ_02258,860506,70050,2017-02-08,Consultoria empresarial,2025-01-31,7.9780971937029435,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,26,0.0
CNPJ_02259,18677426,428474,2007-09-14,Seguros de vida,2025-01-31,17.38261464750171,0.0,0.0,98.0,1.0,0,Consolidada,0.00011112345816201801,1.0,50,98.0
CNPJ_02260,1266209,39779,2019-01-11,Atividades de bancos múltiplos,2025-01-31,6.056125941136208,30022.0,21.0,3460.0,6.0,1,Pequeno Porte,0.001000111123458162,0.661849710982659,57,710.0999999999999
CNPJ_02261,1738054,15032,2020-01-20,Telecomunicações sem fio,2025-01-31,5.032169746748802,3342.0,3.0,13500.0,7.0,1,Pequeno Porte,0.00044449383264807203,1.0,57,5630.8
CNPJ_02262,27165008,63535,2018-07-08,Administração pública,2025-01-31,6.568104038329911,91.0,1.0,0.0,0.0,1,Pequeno Porte,0.00011112345816201801,1.0,55,0.0
CNPJ_02263,2251011,-534,2020-07-28,Comércio varejista de alimentos,2025-01-31,4.511978097193703,0.0,0.0,0.0,0.0,1,Pequeno Porte,0.0,0.0,68,0.0
CNPJ_02264,20195406,-1764943,2004-09-10,Consultoria empresarial,2025-01-31,20.39151266255989,0.0,0.0,41.0,1.0,0,Consolidada,0.00011112345816201801,1.0,89,41.0
