ID_PGTO;ID_RCBE;VL;DS_TRAN;DT_REFE;
CNPJ_00837;CNPJ_03048;150959;PIX;2025-03-06;
CNPJ_05639;CNPJ_01858;115522;PIX;2025-03-01;
CNPJ_08979;CNPJ_06486;3292;TED;2025-03-12;
CNPJ_02674;CNPJ_03411;5857;PIX;2025-03-01;
CNPJ_00679;CNPJ_07778;39072;PIX;2025-03-24;
CNPJ_06833;CNPJ_02814;5948;BOLETO;2025-03-03;
CNPJ_03278;CNPJ_03562;30702;PIX;2025-03-05;
CNPJ_02347;CNPJ_05756;4475;PIX;2025-03-26;
CNPJ_02539;CNPJ_06276;122201;PIX;2025-03-25;
CNPJ_01246;CNPJ_04363;32224;PIX;2025-03-10;
CNPJ_00019;CNPJ_00365;413819;BOLETO;2025-03-08;
CNPJ_05520;CNPJ_03449;27728;PIX;2025-03-05;
CNPJ_01834;CNPJ_08777;156822;BOLETO;2025-03-12;
CNPJ_02130;CNPJ_08744;68103;SISTEMICO;2025-03-04;
CNPJ_00258;CNPJ_03461;38880;PIX;2025-03-07;
CNPJ_02236;CNPJ_06663;102955;BOLETO;2025-03-29;
CNPJ_06900;CNPJ_06587;501;BOLETO;2025-03-19;
CNPJ_01646;CNPJ_00743;17831;PIX;2025-03-17;
CNPJ_00933;CNPJ_01336;219375;PIX;2025-03-19;
CNPJ_02162;CNPJ_02296;311482;PIX;2025-03-13;
CNPJ_01155;CNPJ_01118;361191;PIX;2025-03-29;
CNPJ_07831;CNPJ_02973;238023;BOLETO;2025-03-10;
CNPJ_00052;CNPJ_05963;66292;PIX;2025-03-20;
CNPJ_00676;CNPJ_02305;2582;PIX;2025-03-06;
CNPJ_01881;CNPJ_06159;3632;SISTEMICO;2025-03-23;
CNPJ_01613;CNPJ_08317;39692;BOLETO;2025-03-01;
CNPJ_06447;CNPJ_02655;276049;BOLETO;2025-03-31;
CNPJ_01216;CNPJ_03019;21114;TED;2025-03-16;
CNPJ_01900;CNPJ_08354;2179;PIX;2025-03-14;
CNPJ_01455;CNPJ_09828;629;PIX;2025-03-27;
CNPJ_03277;CNPJ_05963;29283;PIX;2025-03-19;
CNPJ_04961;CNPJ_08657;41259;PIX;2025-03-21;
CNPJ_09977;CNPJ_01381;5479;PIX;2025-03-02;
CNPJ_00551;CNPJ_07957;298719;SISTEMICO;2025-03-06;
CNPJ_08117;CNPJ_07765;1455;TED;2025-03-20;
CNPJ_00381;CNPJ_05111;1926;PIX;2025-03-24;
CNPJ_00122;CNPJ_01216;368470;PIX;2025-03-20;
CNPJ_09130;CNPJ_03535;5690;TED;2025-03-22;
CNPJ_01869;CNPJ_07735;57045;BOLETO;2025-03-30;
CNPJ_07792;CNPJ_02564;30032;BOLETO;2025-03-27;
CNPJ_00603;CNPJ_05735;74805;PIX;2025-03-12;
CNPJ_02827;CNPJ_05735;166836;SISTEMICO;2025-03-21;
CNPJ_04580;CNPJ_09990;49132;SISTEMICO;2025-03-16;
CNPJ_02949;CNPJ_02810;3659;PIX;2025-03-13;
CNPJ_08576;CNPJ_04816;4222;PIX;2025-03-14;
CNPJ_06387;CNPJ_06738;1394;PIX;2025-03-12;
CNPJ_01284;CNPJ_05381;111463;PIX;2025-03-13;
CNPJ_00278;CNPJ_07824;3736;PIX;2025-03-26;
CNPJ_01620;CNPJ_07811;28727;PIX;2025-03-01;
CNPJ_02281;CNPJ_01957;282430;TED;2025-03-01;
CNPJ_05568;CNPJ_08951;40808;TED;2025-03-14;
CNPJ_00235;CNPJ_00697;399433;PIX;2025-03-09;
CNPJ_09927;CNPJ_02715;146866;TED;2025-03-02;
CNPJ_06727;CNPJ_03673;3373;SISTEMICO;2025-03-27;
CNPJ_06362;CNPJ_02716;70957;PIX;2025-03-29;
CNPJ_01263;CNPJ_07498;114692;PIX;2025-03-13;
CNPJ_01939;CNPJ_00126;110338;PIX;2025-03-15;
CNPJ_03535;CNPJ_01048;330;PIX;2025-03-10;
CNPJ_02717;CNPJ_01937;33419;PIX;2025-03-10;
CNPJ_00337;CNPJ_04212;9165;PIX;2025-03-04;
CNPJ_08531;CNPJ_01544;21774;BOLETO;2025-03-17;
CNPJ_01883;CNPJ_07352;4468;PIX;2025-03-14;
CNPJ_07262;CNPJ_05665;1313;BOLETO;2025-03-26;
CNPJ_00516;CNPJ_01869;1364;PIX;2025-03-24;
CNPJ_00991;CNPJ_05753;223178;PIX;2025-03-24;
CNPJ_05300;CNPJ_04615;11448;PIX;2025-03-29;
CNPJ_05914;CNPJ_09843;51729;PIX;2025-03-25;
CNPJ_00375;CNPJ_02681;39659;SISTEMICO;2025-03-25;
CNPJ_02404;CNPJ_07234;5094;PIX;2025-03-05;
CNPJ_00052;CNPJ_06480;152514;PIX;2025-03-01;
CNPJ_00959;CNPJ_09139;146722;TED;2025-03-29;
CNPJ_01577;CNPJ_08239;76593;SISTEMICO;2025-03-14;
CNPJ_00991;CNPJ_01421;44832;BOLETO;2025-03-14;
CNPJ_08207;CNPJ_01144;55075;PIX;2025-03-22;
CNPJ_09955;CNPJ_06656;322362;BOLETO;2025-03-20;
CNPJ_06594;CNPJ_06952;130517;PIX;2025-03-11;
CNPJ_00465;CNPJ_09346;254748;PIX;2025-03-07;
CNPJ_01061;CNPJ_09546;50266;BOLETO;2025-03-29;
CNPJ_05568;CNPJ_01248;31532;PIX;2025-03-23;
CNPJ_02464;CNPJ_02919;451;PIX;2025-03-02;
CNPJ_08423;CNPJ_07904;2820;BOLETO;2025-03-04;
CNPJ_01834;CNPJ_06955;203351;PIX;2025-03-01;
CNPJ_08409;CNPJ_03659;31110;PIX;2025-03-23;
CNPJ_00290;CNPJ_04540;137453;PIX;2025-03-26;
CNPJ_02162;CNPJ_00451;245175;PIX;2025-03-04;
CNPJ_07778;CNPJ_07002;179022;BOLETO;2025-03-21;
CNPJ_09227;CNPJ_00215;284129;PIX;2025-03-16;
CNPJ_07839;CNPJ_01021;47462;PIX;2025-03-28;
CNPJ_01294;CNPJ_00677;59998;PIX;2025-03-20;
CNPJ_00153;CNPJ_04496;197182;PIX;2025-03-02;
CNPJ_00302;CNPJ_09546;21718;PIX;2025-03-03;
CNPJ_00774;CNPJ_03283;317102;PIX;2025-03-31;
CNPJ_00876;CNPJ_03669;54040;PIX;2025-03-24;
CNPJ_04235;CNPJ_05620;165150;PIX;2025-03-10;
CNPJ_01126;CNPJ_02710;29120;TED;2025-03-17;
CNPJ_04841;CNPJ_08710;11433;PIX;2025-03-01;
CNPJ_03297;CNPJ_02934;222654;PIX;2025-03-07;
CNPJ_01792;CNPJ_01432;16715;PIX;2025-03-12;
CNPJ_00043;CNPJ_08263;393251;PIX;2025-03-28;
CNPJ_03218;CNPJ_03211;1136;PIX;2025-03-07;
CNPJ_01760;CNPJ_04433;50628;PIX;2025-03-01;
CNPJ_01613;CNPJ_06966;34209;PIX;2025-03-10;
CNPJ_00173;CNPJ_08409;227669;PIX;2025-03-25;
CNPJ_01118;CNPJ_03463;410702;PIX;2025-03-14;
CNPJ_05751;CNPJ_01490;36660;BOLETO;2025-03-28;
CNPJ_03045;CNPJ_05619;138406;BOLETO;2025-03-29;
CNPJ_09057;CNPJ_07061;63478;TED;2025-03-06;
CNPJ_02392;CNPJ_04860;155218;PIX;2025-03-11;
CNPJ_08968;CNPJ_01235;407327;BOLETO;2025-03-02;
CNPJ_03168;CNPJ_04436;30079;PIX;2025-03-02;
CNPJ_06663;CNPJ_05573;34653;PIX;2025-03-29;
CNPJ_02266;CNPJ_08658;1994;PIX;2025-03-04;
CNPJ_00171;CNPJ_08920;1199;PIX;2025-03-24;
CNPJ_00552;CNPJ_06952;12957;PIX;2025-03-18;
CNPJ_00384;CNPJ_04216;132749;SISTEMICO;2025-03-02;
CNPJ_02062;CNPJ_01152;133790;SISTEMICO;2025-03-01;
CNPJ_01490;CNPJ_01258;21584;TED;2025-03-22;
CNPJ_09916;CNPJ_01923;9403;PIX;2025-03-30;
CNPJ_02420;CNPJ_03639;93857;SISTEMICO;2025-03-26;
CNPJ_02656;CNPJ_08007;135299;PIX;2025-03-26;
CNPJ_02413;CNPJ_06677;72455;BOLETO;2025-03-21;
CNPJ_08319;CNPJ_05111;464156;PIX;2025-03-12;
CNPJ_00091;CNPJ_09003;35469;TED;2025-03-26;
CNPJ_06019;CNPJ_09227;154013;TED;2025-03-15;
CNPJ_01503;CNPJ_00908;22102;PIX;2025-03-30;
CNPJ_03316;CNPJ_06704;198632;TED;2025-03-04;
CNPJ_01031;CNPJ_07090;1864;PIX;2025-03-01;
CNPJ_00464;CNPJ_08339;146122;PIX;2025-03-17;
CNPJ_08967;CNPJ_02420;49952;SISTEMICO;2025-03-15;
CNPJ_08161;CNPJ_08901;152731;PIX;2025-03-10;
CNPJ_08185;CNPJ_01922;8018;PIX;2025-03-26;
CNPJ_00120;CNPJ_07471;3800;PIX;2025-03-29;
CNPJ_01620;CNPJ_01332;59374;PIX;2025-03-22;
CNPJ_08230;CNPJ_00337;28502;BOLETO;2025-03-28;
CNPJ_01926;CNPJ_01395;238526;BOLETO;2025-03-26;
CNPJ_02064;CNPJ_08212;5202;PIX;2025-03-09;
CNPJ_00122;CNPJ_09589;2894;PIX;2025-03-01;
CNPJ_02651;CNPJ_03506;234746;PIX;2025-03-27;
CNPJ_01503;CNPJ_06792;231686;PIX;2025-03-08;
CNPJ_03197;CNPJ_06792;82150;PIX;2025-03-16;
CNPJ_03671;CNPJ_06886;214565;PIX;2025-03-31;
CNPJ_02820;CNPJ_08168;3539;TED;2025-03-28;
CNPJ_08899;CNPJ_01152;5474;PIX;2025-03-22;
CNPJ_08365;CNPJ_04211;251080;PIX;2025-03-25;
CNPJ_01152;CNPJ_04567;1253;PIX;2025-03-13;
CNPJ_00667;CNPJ_02681;7025;PIX;2025-03-21;
CNPJ_01834;CNPJ_03673;55688;PIX;2025-03-13;
CNPJ_03297;CNPJ_01773;109198;SISTEMICO;2025-03-10;
CNPJ_04596;CNPJ_09408;19645;PIX;2025-03-05;
CNPJ_02715;CNPJ_09290;164974;PIX;2025-03-27;
CNPJ_06900;CNPJ_08361;234390;PIX;2025-03-14;
CNPJ_01984;CNPJ_02710;10310;PIX;2025-03-21;
CNPJ_00126;CNPJ_08175;163801;PIX;2025-03-24;
CNPJ_01869;CNPJ_03463;385827;PIX;2025-03-20;
CNPJ_01054;CNPJ_06704;186634;BOLETO;2025-03-30;
CNPJ_03506;CNPJ_01041;30081;PIX;2025-03-31;
CNPJ_04669;CNPJ_05100;531;PIX;2025-03-18;
CNPJ_09532;CNPJ_04433;12015;TED;2025-03-13;
CNPJ_02035;CNPJ_06486;223612;PIX;2025-03-09;
CNPJ_01937;CNPJ_09368;49997;BOLETO;2025-03-14;
CNPJ_06436;CNPJ_09084;4372;PIX;2025-03-19;
CNPJ_00644;CNPJ_03577;5638;PIX;2025-03-20;
CNPJ_09422;CNPJ_01869;12320;SISTEMICO;2025-03-18;
CNPJ_01795;CNPJ_03839;14884;PIX;2025-03-31;
CNPJ_04453;CNPJ_03316;237003;PIX;2025-03-19;
CNPJ_00949;CNPJ_04751;94932;PIX;2025-03-03;
CNPJ_03888;CNPJ_06792;107881;PIX;2025-03-23;
CNPJ_01421;CNPJ_08710;45736;TED;2025-03-11;
CNPJ_02281;CNPJ_00697;96787;TED;2025-03-19;
CNPJ_00215;CNPJ_04521;83130;BOLETO;2025-03-26;
CNPJ_01306;CNPJ_05735;382006;PIX;2025-03-01;
CNPJ_08980;CNPJ_07432;3826;PIX;2025-03-13;
CNPJ_02550;CNPJ_07969;347052;BOLETO;2025-03-14;
CNPJ_04560;CNPJ_01937;178334;PIX;2025-03-28;
CNPJ_00126;CNPJ_03041;6654;TED;2025-03-17;
CNPJ_01752;CNPJ_01717;96732;PIX;2025-03-12;
CNPJ_08777;CNPJ_07778;185284;PIX;2025-03-30;
CNPJ_01319;CNPJ_08953;5139;PIX;2025-03-16;
CNPJ_02627;CNPJ_06813;11220;PIX;2025-03-16;
CNPJ_02076;CNPJ_04813;83326;PIX;2025-03-08;
CNPJ_00365;CNPJ_04453;247855;TED;2025-03-30;
CNPJ_00656;CNPJ_06833;141127;PIX;2025-03-04;
CNPJ_01152;CNPJ_07262;149516;TED;2025-03-24;
CNPJ_01922;CNPJ_02736;217385;BOLETO;2025-03-09;
CNPJ_09563;CNPJ_02716;68307;PIX;2025-03-05;
CNPJ_08761;CNPJ_07824;94879;PIX;2025-03-09;
CNPJ_01805;CNPJ_03017;2093;PIX;2025-03-04;
CNPJ_00403;CNPJ_07068;10898;PIX;2025-03-05;
CNPJ_08777;CNPJ_01847;16250;TED;2025-03-03;
CNPJ_02281;CNPJ_07316;229;PIX;2025-03-25;
CNPJ_02392;CNPJ_05873;5537;PIX;2025-03-26;
CNPJ_09401;CNPJ_07531;4815;BOLETO;2025-03-14;
CNPJ_00740;CNPJ_03283;26585;PIX;2025-03-01;
CNPJ_01669;CNPJ_00100;43758;PIX;2025-03-18;
CNPJ_06277;CNPJ_08777;27796;PIX;2025-03-14;
CNPJ_03920;CNPJ_09378;24358;SISTEMICO;2025-03-22;
CNPJ_02162;CNPJ_07991;299826;PIX;2025-03-03;
CNPJ_09293;CNPJ_07637;10846;SISTEMICO;2025-03-09;
CNPJ_02501;CNPJ_08779;14455;SISTEMICO;2025-03-18;
CNPJ_06602;CNPJ_07257;78735;PIX;2025-03-02;
CNPJ_00122;CNPJ_01619;1164;TED;2025-03-08;
CNPJ_00235;CNPJ_07246;4872;PIX;2025-03-16;
CNPJ_02717;CNPJ_00451;37755;PIX;2025-03-29;
CNPJ_02281;CNPJ_06097;202666;PIX;2025-03-22;
CNPJ_02354;CNPJ_08263;7837;TED;2025-03-24;
CNPJ_00465;CNPJ_08885;2149;PIX;2025-03-17;
CNPJ_08253;CNPJ_00001;6082;TED;2025-03-02;
CNPJ_00389;CNPJ_01752;114286;PIX;2025-03-25;
CNPJ_00395;CNPJ_01757;47408;PIX;2025-03-13;
CNPJ_03316;CNPJ_01381;166970;BOLETO;2025-03-08;
CNPJ_09968;CNPJ_01558;48927;PIX;2025-03-03;
CNPJ_02777;CNPJ_09433;108016;PIX;2025-03-01;
CNPJ_01926;CNPJ_04482;90684;PIX;2025-03-30;
CNPJ_08182;CNPJ_07643;168253;PIX;2025-03-14;
CNPJ_07766;CNPJ_06026;60912;TED;2025-03-12;
CNPJ_00389;CNPJ_06972;80841;PIX;2025-03-01;
CNPJ_00814;CNPJ_02054;109110;PIX;2025-03-09;
CNPJ_07220;CNPJ_00300;13541;BOLETO;2025-03-13;
CNPJ_02299;CNPJ_06145;117462;PIX;2025-03-24;
CNPJ_01840;CNPJ_05478;195766;PIX;2025-03-04;
CNPJ_04492;CNPJ_00664;1900;TED;2025-03-03;
CNPJ_07430;CNPJ_09676;12414;BOLETO;2025-03-20;
CNPJ_05687;CNPJ_01527;101155;PIX;2025-03-07;
CNPJ_02166;CNPJ_00962;80522;PIX;2025-03-10;
CNPJ_09549;CNPJ_06831;22170;BOLETO;2025-03-08;
CNPJ_01248;CNPJ_07065;68019;PIX;2025-03-20;
CNPJ_06483;CNPJ_09228;406634;PIX;2025-03-29;
CNPJ_07585;CNPJ_08087;20897;PIX;2025-03-27;
CNPJ_04212;CNPJ_05445;5168;PIX;2025-03-08;
CNPJ_01900;CNPJ_05016;17662;PIX;2025-03-28;
CNPJ_08692;CNPJ_02851;184741;TED;2025-03-20;
CNPJ_09140;CNPJ_09843;4846;PIX;2025-03-21;
CNPJ_00583;CNPJ_06362;17038;PIX;2025-03-25;
CNPJ_09532;CNPJ_07600;26106;BOLETO;2025-03-01;
CNPJ_00949;CNPJ_01587;220486;PIX;2025-03-13;
CNPJ_01752;CNPJ_02709;30503;PIX;2025-03-12;
CNPJ_00300;CNPJ_05395;3665;PIX;2025-03-05;
CNPJ_03136;CNPJ_03294;26317;PIX;2025-03-14;
CNPJ_06276;CNPJ_05853;37786;TED;2025-03-14;
CNPJ_02647;CNPJ_05324;12634;PIX;2025-03-28;
CNPJ_02716;CNPJ_05735;109471;PIX;2025-03-01;
CNPJ_00430;CNPJ_03602;1850;BOLETO;2025-03-12;
CNPJ_00009;CNPJ_00122;117812;BOLETO;2025-03-19;
CNPJ_00395;CNPJ_01395;142690;PIX;2025-03-25;
CNPJ_05620;CNPJ_08409;209589;PIX;2025-03-14;
CNPJ_03652;CNPJ_00718;85545;PIX;2025-03-06;
CNPJ_00833;CNPJ_07180;260331;PIX;2025-03-29;
CNPJ_02647;CNPJ_01796;186770;PIX;2025-03-09;
CNPJ_07869;CNPJ_04433;74129;PIX;2025-03-28;
CNPJ_02564;CNPJ_08643;320070;PIX;2025-03-04;
CNPJ_08319;CNPJ_04865;42780;PIX;2025-03-08;
CNPJ_01511;CNPJ_01198;208327;BOLETO;2025-03-21;
CNPJ_04496;CNPJ_05381;137443;PIX;2025-03-25;
CNPJ_00405;CNPJ_00652;58393;PIX;2025-03-06;
CNPJ_01184;CNPJ_00091;4148;PIX;2025-03-30;
CNPJ_03497;CNPJ_01838;1629;TED;2025-03-08;
CNPJ_01792;CNPJ_04345;1922;PIX;2025-03-23;
CNPJ_01985;CNPJ_00414;49918;PIX;2025-03-10;
CNPJ_05920;CNPJ_05381;83213;PIX;2025-03-20;
CNPJ_00493;CNPJ_08719;12800;PIX;2025-03-19;
CNPJ_01511;CNPJ_03242;139891;PIX;2025-03-07;
CNPJ_08453;CNPJ_09640;173589;PIX;2025-03-30;
CNPJ_01032;CNPJ_00414;16296;PIX;2025-03-30;
CNPJ_05317;CNPJ_08342;13107;PIX;2025-03-15;
CNPJ_00814;CNPJ_04433;240890;PIX;2025-03-21;
CNPJ_06849;CNPJ_01731;2923;BOLETO;2025-03-15;
CNPJ_06480;CNPJ_08402;36192;PIX;2025-03-06;
CNPJ_05940;CNPJ_02389;3947;PIX;2025-03-08;
CNPJ_03146;CNPJ_06610;149644;PIX;2025-03-03;
CNPJ_04050;CNPJ_07116;179873;TED;2025-03-15;
CNPJ_05316;CNPJ_02671;25838;PIX;2025-03-24;
CNPJ_02130;CNPJ_06182;45022;PIX;2025-03-19;
CNPJ_02130;CNPJ_08035;75622;PIX;2025-03-09;
CNPJ_01893;CNPJ_05435;7627;PIX;2025-03-04;
CNPJ_00687;CNPJ_03254;40871;SISTEMICO;2025-03-26;
CNPJ_03888;CNPJ_01183;96221;PIX;2025-03-20;
CNPJ_01609;CNPJ_09671;29257;BOLETO;2025-03-01;
CNPJ_02812;CNPJ_02960;16280;BOLETO;2025-03-16;
CNPJ_02655;CNPJ_01757;276358;PIX;2025-03-14;
CNPJ_00687;CNPJ_05991;269430;BOLETO;2025-03-05;
CNPJ_08253;CNPJ_05088;74662;PIX;2025-03-26;
CNPJ_00352;CNPJ_04457;56219;TED;2025-03-23;
CNPJ_01294;CNPJ_01847;153991;BOLETO;2025-03-19;
CNPJ_02715;CNPJ_01381;255560;PIX;2025-03-24;
CNPJ_00822;CNPJ_02655;60837;SISTEMICO;2025-03-06;
CNPJ_01167;CNPJ_02564;18490;PIX;2025-03-18;
CNPJ_01152;CNPJ_08777;151668;BOLETO;2025-03-13;
CNPJ_02651;CNPJ_01251;304683;PIX;2025-03-18;
CNPJ_00219;CNPJ_03469;9574;PIX;2025-03-09;
CNPJ_09546;CNPJ_05751;65993;PIX;2025-03-15;
CNPJ_03534;CNPJ_09290;27343;PIX;2025-03-10;
CNPJ_02655;CNPJ_00365;249714;BOLETO;2025-03-18;
CNPJ_03858;CNPJ_03607;5566;BOLETO;2025-03-07;
CNPJ_01077;CNPJ_03622;175634;PIX;2025-03-09;
CNPJ_05316;CNPJ_00091;214590;BOLETO;2025-03-12;
CNPJ_03656;CNPJ_02214;30841;TED;2025-03-03;
CNPJ_02420;CNPJ_04860;171130;BOLETO;2025-03-15;
CNPJ_01921;CNPJ_02062;34280;SISTEMICO;2025-03-12;
CNPJ_02677;CNPJ_02062;71973;BOLETO;2025-03-21;
CNPJ_02651;CNPJ_08108;13960;PIX;2025-03-27;
CNPJ_00654;CNPJ_04813;24763;PIX;2025-03-31;
CNPJ_01144;CNPJ_08424;8522;TED;2025-03-25;
CNPJ_00551;CNPJ_04492;172029;PIX;2025-03-25;
CNPJ_00921;CNPJ_02973;219008;PIX;2025-03-04;
CNPJ_02392;CNPJ_02500;88829;PIX;2025-03-17;
CNPJ_01956;CNPJ_01825;124172;PIX;2025-03-27;
CNPJ_01112;CNPJ_08531;13873;TED;2025-03-23;
CNPJ_00095;CNPJ_04453;299341;PIX;2025-03-22;
CNPJ_00277;CNPJ_01820;328663;PIX;2025-03-18;
CNPJ_01152;CNPJ_06088;55718;PIX;2025-03-11;
CNPJ_05016;CNPJ_01426;3184;BOLETO;2025-03-30;
CNPJ_03507;CNPJ_07643;25412;PIX;2025-03-24;
CNPJ_01041;CNPJ_04822;16250;PIX;2025-03-11;
CNPJ_00921;CNPJ_06426;158566;PIX;2025-03-16;
CNPJ_06996;CNPJ_04580;169772;SISTEMICO;2025-03-06;
CNPJ_01730;CNPJ_05724;32374;PIX;2025-03-27;
CNPJ_06704;CNPJ_06886;113793;PIX;2025-03-29;
CNPJ_00928;CNPJ_06978;9496;PIX;2025-03-22;
CNPJ_06275;CNPJ_00584;974;PIX;2025-03-21;
CNPJ_05048;CNPJ_09293;81422;PIX;2025-03-09;
CNPJ_00990;CNPJ_06465;4271;PIX;2025-03-19;
CNPJ_02501;CNPJ_09031;40650;PIX;2025-03-04;
CNPJ_02465;CNPJ_04050;1832;PIX;2025-03-25;
CNPJ_09860;CNPJ_01705;4899;PIX;2025-03-19;
CNPJ_03670;CNPJ_08560;71279;PIX;2025-03-26;
CNPJ_05637;CNPJ_02305;1033;SISTEMICO;2025-03-15;
CNPJ_06107;CNPJ_02973;231335;PIX;2025-03-01;
CNPJ_07387;CNPJ_03090;165036;PIX;2025-03-12;
CNPJ_00019;CNPJ_00615;188047;PIX;2025-03-31;
CNPJ_03839;CNPJ_02024;290495;PIX;2025-03-29;
CNPJ_06512;CNPJ_00451;30608;PIX;2025-03-06;
CNPJ_03732;CNPJ_07352;216371;PIX;2025-03-14;
CNPJ_01673;CNPJ_06436;25881;PIX;2025-03-05;
CNPJ_00697;CNPJ_09786;64922;PIX;2025-03-28;
CNPJ_06615;CNPJ_05620;3260;PIX;2025-03-07;
CNPJ_07983;CNPJ_00173;158673;PIX;2025-03-07;
CNPJ_01646;CNPJ_03214;59903;BOLETO;2025-03-01;
CNPJ_00136;CNPJ_03036;13514;PIX;2025-03-28;
CNPJ_00805;CNPJ_08730;288340;SISTEMICO;2025-03-14;
CNPJ_01962;CNPJ_00451;17480;BOLETO;2025-03-01;
CNPJ_01028;CNPJ_04844;14772;PIX;2025-03-18;
CNPJ_02710;CNPJ_03911;32508;PIX;2025-03-17;
CNPJ_03911;CNPJ_02483;86448;BOLETO;2025-03-10;
CNPJ_00605;CNPJ_01718;7764;BOLETO;2025-03-20;
CNPJ_01395;CNPJ_06708;9265;BOLETO;2025-03-12;
CNPJ_05241;CNPJ_09217;5129;PIX;2025-03-23;
CNPJ_00019;CNPJ_00324;401679;PIX;2025-03-16;
CNPJ_01137;CNPJ_04535;51111;BOLETO;2025-03-04;
CNPJ_02748;CNPJ_00091;99370;BOLETO;2025-03-12;
CNPJ_04442;CNPJ_07426;35136;PIX;2025-03-11;
CNPJ_08692;CNPJ_00697;61710;PIX;2025-03-27;
CNPJ_00122;CNPJ_02764;276569;PIX;2025-03-12;
CNPJ_02460;CNPJ_06480;6860;PIX;2025-03-25;
CNPJ_01216;CNPJ_05684;237358;PIX;2025-03-11;
CNPJ_01336;CNPJ_00857;23295;BOLETO;2025-03-14;
CNPJ_02550;CNPJ_06978;128167;PIX;2025-03-18;
CNPJ_06746;CNPJ_00235;108119;PIX;2025-03-05;
CNPJ_00656;CNPJ_08428;268057;PIX;2025-03-12;
CNPJ_08179;CNPJ_03469;23668;TED;2025-03-18;
CNPJ_01956;CNPJ_05684;28451;PIX;2025-03-14;
CNPJ_03102;CNPJ_04728;6314;SISTEMICO;2025-03-08;
CNPJ_03116;CNPJ_05864;1418;BOLETO;2025-03-09;
CNPJ_07065;CNPJ_00019;289992;PIX;2025-03-03;
CNPJ_01613;CNPJ_05566;302720;TED;2025-03-08;
CNPJ_06469;CNPJ_01106;263070;PIX;2025-03-17;
CNPJ_04324;CNPJ_03073;4792;PIX;2025-03-04;
CNPJ_02076;CNPJ_02798;21344;PIX;2025-03-03;
CNPJ_01634;CNPJ_06259;86321;PIX;2025-03-12;
CNPJ_01168;CNPJ_00489;92835;PIX;2025-03-12;
CNPJ_00218;CNPJ_01380;20313;PIX;2025-03-29;
CNPJ_01956;CNPJ_09368;62276;TED;2025-03-12;
CNPJ_07262;CNPJ_00365;150288;BOLETO;2025-03-22;
CNPJ_01086;CNPJ_07333;7681;PIX;2025-03-21;
CNPJ_01061;CNPJ_02076;326004;PIX;2025-03-05;
CNPJ_00444;CNPJ_08190;1121;PIX;2025-03-31;
CNPJ_00911;CNPJ_08624;30854;BOLETO;2025-03-29;
CNPJ_01795;CNPJ_08263;56378;BOLETO;2025-03-15;
CNPJ_04128;CNPJ_06259;276511;PIX;2025-03-10;
CNPJ_06100;CNPJ_00679;134798;TED;2025-03-01;
CNPJ_01168;CNPJ_00837;162931;BOLETO;2025-03-30;
CNPJ_03821;CNPJ_07582;75124;BOLETO;2025-03-08;
CNPJ_02582;CNPJ_08820;211674;PIX;2025-03-18;
CNPJ_00814;CNPJ_03923;75251;TED;2025-03-21;
CNPJ_01503;CNPJ_04186;134228;BOLETO;2025-03-17;
CNPJ_06894;CNPJ_01235;51223;PIX;2025-03-04;
CNPJ_08708;CNPJ_04751;99217;PIX;2025-03-30;
CNPJ_01251;CNPJ_00173;139158;BOLETO;2025-03-10;
CNPJ_07751;CNPJ_07838;380917;PIX;2025-03-30;
CNPJ_07723;CNPJ_01395;15197;PIX;2025-03-19;
CNPJ_01847;CNPJ_08510;71428;BOLETO;2025-03-14;
CNPJ_07831;CNPJ_06952;230301;TED;2025-03-05;
CNPJ_01106;CNPJ_08894;31551;PIX;2025-03-25;
CNPJ_00820;CNPJ_08257;11450;PIX;2025-03-29;
CNPJ_06594;CNPJ_03673;13144;BOLETO;2025-03-18;
CNPJ_02618;CNPJ_00365;435578;PIX;2025-03-19;
CNPJ_04822;CNPJ_02023;15384;PIX;2025-03-28;
CNPJ_02728;CNPJ_05707;43972;PIX;2025-03-10;
CNPJ_00827;CNPJ_08424;1091;BOLETO;2025-03-31;
CNPJ_00991;CNPJ_07738;216991;PIX;2025-03-23;
CNPJ_01056;CNPJ_06656;130347;PIX;2025-03-23;
CNPJ_01797;CNPJ_09726;32573;TED;2025-03-07;
CNPJ_01184;CNPJ_02988;2953;SISTEMICO;2025-03-29;
CNPJ_01879;CNPJ_01216;10495;PIX;2025-03-01;
CNPJ_00091;CNPJ_05736;562;TED;2025-03-08;
CNPJ_06774;CNPJ_03159;2146;SISTEMICO;2025-03-11;
CNPJ_09153;CNPJ_00656;257888;PIX;2025-03-18;
CNPJ_01144;CNPJ_02413;204758;PIX;2025-03-20;
CNPJ_03935;CNPJ_01796;171547;PIX;2025-03-23;
CNPJ_05640;CNPJ_07262;4476;SISTEMICO;2025-03-25;
CNPJ_01319;CNPJ_08681;121231;BOLETO;2025-03-30;
CNPJ_00302;CNPJ_04860;59712;BOLETO;2025-03-02;
CNPJ_02575;CNPJ_04533;30270;PIX;2025-03-26;
CNPJ_01869;CNPJ_09664;32575;PIX;2025-03-07;
CNPJ_00403;CNPJ_00615;88040;PIX;2025-03-05;
CNPJ_02296;CNPJ_05684;87594;SISTEMICO;2025-03-31;
CNPJ_08365;CNPJ_08710;48476;BOLETO;2025-03-27;
CNPJ_01909;CNPJ_03585;47513;PIX;2025-03-25;
